text,label
"Thêm vào khuôn mặt này chút sự khinh bỉ
",7
"Làm nét mặt này trông khinh thường hơn
",7
"Thay đổi biểu cảm để khuôn mặt khinh bỉ
",7
"Làm cho khuôn mặt này thể hiện sự khinh thường
",7
"Biến đổi biểu cảm này thành khinh miệt
",7
"Tạo nét khinh miệt trên khuôn mặt này
",7
"Biểu cảm này cần thêm sự khinh bỉ
",7
"Làm cho ánh mắt này khinh bỉ hơn
",7
"Chỉnh sửa biểu cảm này để trông khinh thường
",7
"Làm cho khuôn mặt này trông thật khinh miệt
",7
"Biểu cảm này cần thêm chút khinh thường
",7
"Thêm vào biểu cảm này sự khinh bỉ
",7
"Làm cho nét mặt này thể hiện sự khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Tạo khuôn mặt khinh bỉ từ biểu cảm này
",7
"Thay đổi biểu cảm này để thêm khinh thường
",7
"Làm cho biểu cảm này trông khinh bỉ hơn
",7
"Biến đổi nét mặt này thành khinh thường
",7
"Tạo nét mặt khinh miệt từ biểu cảm này
",7
"Chỉnh sửa khuôn mặt để trông khinh miệt hơn
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Thay đổi biểu cảm này để thể hiện sự khinh bỉ
",7
"Làm nét mặt này trông khinh thường hơn
",7
"Tạo khuôn mặt khinh thường từ biểu cảm này
",7
"Biểu cảm này cần thêm chút khinh thường
",7
"Thêm nét khinh bỉ vào khuôn mặt này
",7
"Làm cho biểu cảm này trông thật khinh miệt
",7
"Biểu cảm này cần thêm sự khinh thường
",7
"Tạo nét mặt khinh bỉ trên khuôn mặt này
",7
"Biến đổi biểu cảm này để khuôn mặt khinh bỉ
",7
"Làm cho khuôn mặt này trông thật khinh thường
",7
"Thêm vào biểu cảm này sự khinh miệt
",7
"Biểu cảm này cần thêm chút khinh thường
",7
"Làm cho ánh mắt này thể hiện sự khinh bỉ
",7
"Tạo nét khinh miệt từ biểu cảm này
",7
"Thay đổi khuôn mặt này để trông khinh bỉ hơn
",7
"Làm cho nét mặt này trông thật khinh miệt
",7
"Biểu cảm này cần thêm sự khinh thường
",7
"Tạo khuôn mặt khinh thường từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh miệt
",7
"Thêm vào biểu cảm này sự khinh bỉ
",7
"Làm cho khuôn mặt này thể hiện sự khinh thường
",7
"Biểu cảm này cần thêm chút khinh thường
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Tạo nét mặt khinh bỉ từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh thường
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Thay đổi khuôn mặt này để trông khinh thường hơn
",7
"Làm cho nét mặt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Tạo khuôn mặt khinh bỉ từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh bỉ
",7
"Thêm vào biểu cảm này sự khinh thường
",7
"Làm cho khuôn mặt này thể hiện sự khinh miệt
",7
"Biểu cảm này cần thêm chút khinh miệt
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Tạo nét mặt khinh thường từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh thường
",7
"Thay đổi khuôn mặt này để trông khinh miệt hơn
",7
"Làm cho nét mặt này trông thật khinh thường
",7
"Biểu cảm này cần thêm sự khinh bỉ
",7
"Tạo khuôn mặt khinh miệt từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh miệt
",7
"Thêm vào biểu cảm này sự khinh thường
",7
"Làm cho khuôn mặt này thể hiện sự khinh bỉ
",7
"Biểu cảm này cần thêm chút khinh miệt
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Tạo nét mặt khinh bỉ từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh miệt
",7
"Biểu cảm này cần thêm sự khinh thường
",7
"Thay đổi khuôn mặt này để trông khinh bỉ hơn
",7
"Làm cho nét mặt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Tạo khuôn mặt khinh bỉ từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh miệt
",7
"Thêm vào biểu cảm này sự khinh thường
",7
"Làm cho khuôn mặt này thể hiện sự khinh miệt
",7
"Biểu cảm này cần thêm chút khinh thường
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Tạo nét mặt khinh miệt từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh thường
",7
"Thay đổi khuôn mặt này để trông khinh thường hơn
",7
"Làm cho nét mặt này trông thật khinh miệt
",7
"Biểu cảm này cần thêm sự khinh bỉ
",7
"Tạo khuôn mặt khinh bỉ từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh bỉ
",7
"Thêm vào biểu cảm này sự khinh miệt
",7
"Làm cho khuôn mặt này thể hiện sự khinh bỉ
",7
"Biểu cảm này cần thêm chút khinh miệt
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Tạo nét mặt khinh thường từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Thay đổi khuôn mặt này để trông khinh bỉ hơn
",7
"Làm cho nét mặt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Tạo khuôn mặt khinh bỉ từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh bỉ
",7
"Thêm vào biểu cảm này sự khinh miệt
",7
"Làm cho khuôn mặt này thể hiện sự khinh bỉ
",7
"Biểu cảm này cần thêm chút khinh miệt
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Tạo nét mặt khinh miệt từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh thường
",7
"Thay đổi khuôn mặt này để trông khinh thường hơn
",7
"Làm cho nét mặt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Tạo khuôn mặt khinh bỉ từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh bỉ
",7
"Thêm vào biểu cảm này sự khinh miệt
",7
"Làm cho khuôn mặt này thể hiện sự khinh bỉ
",7
"Biểu cảm này cần thêm chút khinh miệt
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Tạo nét mặt khinh miệt từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Thay đổi khuôn mặt này để trông khinh bỉ hơn
",7
"Làm cho nét mặt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh thường
",7
"Tạo khuôn mặt khinh miệt từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh bỉ
",7
"Thêm vào biểu cảm này sự khinh miệt
",7
"Làm cho khuôn mặt này thể hiện sự khinh bỉ
",7
"Biểu cảm này cần thêm chút khinh bỉ
",7
"Thêm vào khuôn mặt này sự khinh miệt
",7
"Tạo nét mặt khinh miệt từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Thay đổi khuôn mặt này để trông khinh bỉ hơn
",7
"Làm cho nét mặt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh bỉ
",7
"Tạo khuôn mặt khinh bỉ từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh bỉ
",7
"Thêm vào biểu cảm này sự khinh miệt
",7
"Làm cho khuôn mặt này thể hiện sự khinh bỉ
",7
"Biểu cảm này cần thêm chút khinh miệt
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Tạo nét mặt khinh bỉ từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Thay đổi khuôn mặt này để trông khinh bỉ hơn
",7
"Làm cho nét mặt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Tạo khuôn mặt khinh bỉ từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh bỉ
",7
"Thêm vào biểu cảm này sự khinh bỉ
",7
"Làm cho khuôn mặt này thể hiện sự khinh bỉ
",7
"Biểu cảm này cần thêm chút khinh miệt
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Tạo nét mặt khinh bỉ từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Thay đổi khuôn mặt này để trông khinh bỉ hơn
",7
"Làm cho nét mặt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh bỉ
",7
"Tạo khuôn mặt khinh bỉ từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh bỉ
",7
"Thêm vào biểu cảm này sự khinh bỉ
",7
"Làm cho khuôn mặt này thể hiện sự khinh bỉ
",7
"Biểu cảm này cần thêm chút khinh miệt
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Tạo nét mặt khinh bỉ từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Thay đổi khuôn mặt này để trông khinh bỉ hơn
",7
"Làm cho nét mặt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh bỉ
",7
"Tạo khuôn mặt khinh bỉ từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh bỉ
",7
"Thêm vào biểu cảm này sự khinh bỉ
",7
"Làm cho khuôn mặt này thể hiện sự khinh bỉ
",7
"Biểu cảm này cần thêm chút khinh miệt
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Tạo nét mặt khinh bỉ từ biểu cảm này
",7
"Biến đổi khuôn mặt này để thêm sự khinh bỉ
",7
"Thêm vào biểu cảm này một chút khinh miệt
",7
"Làm cho ánh mắt này trông khinh bỉ hơn
",7
"Thay đổi nét mặt này để thể hiện sự khinh thường
",7
"Tạo biểu cảm khinh miệt từ khuôn mặt này
",7
"Biểu cảm này cần một chút khinh bỉ
",7
"Thêm sự khinh thường vào khuôn mặt này
",7
"Biến đổi biểu cảm này để thêm khinh bỉ
",7
"Làm cho ánh mắt này thể hiện sự khinh miệt
",7
"Biểu cảm này cần thêm một chút khinh thường
",7
"Thay đổi khuôn mặt này để trông khinh bỉ hơn
",7
"Thêm vào khuôn mặt này sự khinh miệt rõ ràng
",7
"Tạo nét mặt khinh miệt từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh thường
",7
"Thêm vào biểu cảm này sự khinh bỉ nhẹ nhàng
",7
"Biến đổi khuôn mặt này để thể hiện sự khinh miệt
",7
"Làm cho khuôn mặt này trông khinh thường hơn
",7
"Biểu cảm này cần thêm một chút khinh bỉ
",7
"Thay đổi khuôn mặt này để trông khinh miệt hơn
",7
"Tạo khuôn mặt khinh bỉ từ biểu cảm này
",7
"Thêm vào biểu cảm này sự khinh thường sâu sắc
",7
"Biến đổi khuôn mặt này để thêm sự khinh bỉ
",7
"Làm cho khuôn mặt này thể hiện sự khinh miệt
",7
"Biểu cảm này cần thêm chút khinh bỉ
",7
"Thêm vào khuôn mặt này sự khinh miệt
",7
"Tạo nét mặt khinh miệt từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Thay đổi khuôn mặt này để trông khinh bỉ hơn
",7
"Làm cho nét mặt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh thường
",7
"Tạo khuôn mặt khinh miệt từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh bỉ
",7
"Thêm vào biểu cảm này sự khinh bỉ
",7
"Làm cho khuôn mặt này thể hiện sự khinh bỉ
",7
"Biểu cảm này cần thêm chút khinh miệt
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Tạo nét mặt khinh bỉ từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Thay đổi khuôn mặt này để trông khinh bỉ hơn
",7
"Làm cho nét mặt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh bỉ
",7
"Tạo khuôn mặt khinh bỉ từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh bỉ
",7
"Thêm vào biểu cảm này sự khinh miệt
",7
"Làm cho khuôn mặt này thể hiện sự khinh bỉ
",7
"Biểu cảm này cần thêm chút khinh miệt
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Tạo nét mặt khinh bỉ từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Thay đổi khuôn mặt này để trông khinh bỉ hơn
",7
"Làm cho nét mặt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh bỉ
",7
"Tạo khuôn mặt khinh bỉ từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh bỉ
",7
"Thêm vào biểu cảm này sự khinh miệt
",7
"Làm cho khuôn mặt này thể hiện sự khinh bỉ
",7
"Biểu cảm này cần thêm chút khinh miệt
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Tạo nét mặt khinh bỉ từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Thay đổi khuôn mặt này để trông khinh bỉ hơn
",7
"Làm cho nét mặt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh bỉ
",7
"Tạo khuôn mặt khinh bỉ từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh bỉ
",7
"Thêm vào biểu cảm này sự khinh miệt
",7
"Làm cho khuôn mặt này thể hiện sự khinh bỉ
",7
"Biểu cảm này cần thêm chút khinh miệt
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Tạo nét mặt khinh bỉ từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Thay đổi khuôn mặt này để trông khinh bỉ hơn
",7
"Làm cho nét mặt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh bỉ
",7
"Tạo khuôn mặt khinh bỉ từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh bỉ
",7
"Thêm vào biểu cảm này sự khinh miệt
",7
"Làm cho khuôn mặt này thể hiện sự khinh bỉ
",7
"Biểu cảm này cần thêm chút khinh miệt
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Tạo nét mặt khinh bỉ từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Thay đổi khuôn mặt này để trông khinh bỉ hơn
",7
"Làm cho nét mặt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh bỉ
",7
"Tạo khuôn mặt khinh bỉ từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh bỉ
",7
"Thêm vào biểu cảm này sự khinh miệt
",7
"Làm cho khuôn mặt này thể hiện sự khinh bỉ
",7
"Biểu cảm này cần thêm chút khinh miệt
",7
"Thêm vào khuôn mặt này sự khinh bỉ
",7
"Tạo nét mặt khinh bỉ từ biểu cảm này
",7
"Làm cho ánh mắt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh miệt
",7
"Thay đổi khuôn mặt này để trông khinh bỉ hơn
",7
"Làm cho nét mặt này trông thật khinh bỉ
",7
"Biểu cảm này cần thêm sự khinh bỉ
",7
"Tạo khuôn mặt khinh bỉ từ biểu cảm này
",7
"Biến đổi biểu cảm này để thêm khinh bỉ
",7
"Thêm vào biểu cảm này sự khinh miệt
",7
"Làm cho khuôn mặt này thể hiện sự khinh bỉ
",7
